advertiser,pageId,libraryId,active,start,end,format,cta,link,title,body,regions,mediaFiles
Direcional Engenharia,159185379226,2073762600690710,True,2026-06-30,2026-09-14,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,2073762600690710_card0_card_image.png;2073762600690710_card1_card_image.png;2073762600690710_card2_card_image.png
Direcional Engenharia,159185379226,2266487947424467,True,2026-06-30,2026-09-14,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,2266487947424467_card0_card_video_hd.mp4;2266487947424467_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,27834517309505463,True,2026-06-30,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,27834517309505463_card0_card_image.png;27834517309505463_card1_card_image.png;27834517309505463_card2_card_image.png
Direcional Engenharia,159185379226,1494189261903800,True,2026-06-30,2026-09-12,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1494189261903800_card0_card_video_hd.mp4;1494189261903800_card1_card_video_hd.mp4;1494189261903800_card2_card_video_hd.mp4
Direcional Engenharia,159185379226,840762362234592,True,2026-06-30,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,840762362234592_card0_card_video_hd.mp4;840762362234592_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,1363141995748572,True,2026-07-01,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1363141995748572_card0_card_image.png;1363141995748572_card1_card_image.png;1363141995748572_card2_card_image.png
Direcional Engenharia,159185379226,1045712244775108,True,2026-07-01,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1045712244775108_card0_card_image.png;1045712244775108_card1_card_image.png;1045712244775108_card2_card_image.png
Direcional Engenharia,159185379226,861087713349224,True,2026-07-01,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,861087713349224_card0_card_image.png;861087713349224_card1_card_image.png
Direcional Engenharia,159185379226,1342806458025713,True,2026-07-01,2026-09-16,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1342806458025713_card0_card_image.png;1342806458025713_card1_card_image.png;1342806458025713_card2_card_image.png
Direcional Engenharia,159185379226,2013047646764480,True,2026-07-01,2026-09-09,VIDEO,Cadastre-se,http://fb.me/,Abertura de Nova Fase em Alcântara,Nova fase em Alcântara com obras avançadas e lazer completo! Garanta condições de lançamento. 👇,,2013047646764480_0_video_hd.mp4;2013047646764480_0_video_sd.mp4;2013047646764480_0_video_preview.jpg
Direcional Engenharia,159185379226,1191149093157121,True,2026-07-01,2026-09-14,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1191149093157121_card0_card_image.png;1191149093157121_card1_card_image.png;1191149093157121_card2_card_image.png
Direcional Engenharia,159185379226,1716494836282058,True,2026-07-01,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1716494836282058_card0_card_image.png;1716494836282058_card1_card_image.png;1716494836282058_card2_card_image.png
Direcional Engenharia,159185379226,2820013348370194,True,2026-07-01,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,2820013348370194_card0_card_image.png;2820013348370194_card1_card_image.png;2820013348370194_card2_card_image.png;2820013348370194_card3_card_image.png;2820013348370194_card4_card_image.png;2820013348370194_card5_card_image.png;2820013348370194_card6_card_image.png;2820013348370194_card7_card_image.png;2820013348370194_card8_card_image.png;2820013348370194_card9_card_image.png;2820013348370194_card10_card_image.png;2820013348370194_card11_card_image.png;2820013348370194_card12_card_image.png;2820013348370194_card13_card_image.png;2820013348370194_card14_card_image.png;2820013348370194_card15_card_image.png
Direcional Engenharia,159185379226,1789250475775073,True,2026-07-01,2026-09-15,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1789250475775073_card0_card_image.png;1789250475775073_card1_card_image.png;1789250475775073_card2_card_image.png
Direcional Engenharia,159185379226,2280669059404858,True,2026-07-01,2026-09-15,VIDEO,Cadastre-se,http://fb.me/,Abertura de Nova Fase em Alcântara,Nova fase em Alcântara com obras avançadas e lazer completo! Garanta condições de lançamento. 👇,,2280669059404858_0_video_hd.mp4;2280669059404858_0_video_sd.mp4;2280669059404858_0_video_preview.jpg
Direcional Engenharia,159185379226,1330380595325252,True,2026-07-01,2026-09-16,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1330380595325252_card0_card_image.png;1330380595325252_card1_card_image.png;1330380595325252_card2_card_image.png
Direcional Engenharia,159185379226,1339403950963700,True,2026-07-01,2026-09-11,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1339403950963700_card0_card_image.png;1339403950963700_card1_card_image.png;1339403950963700_card2_card_image.png
Direcional Engenharia,159185379226,1045631364817870,True,2026-07-02,2026-09-16,DCO,Ver detalhes,http://fb.me/,{{product.name}},{{product.brand}},,1045631364817870_card0_card_image.png;1045631364817870_card1_card_image.png;1045631364817870_card2_card_image.png
Direcional Engenharia,159185379226,958305020570860,True,2026-07-02,2026-09-16,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,958305020570860_card0_card_image.png;958305020570860_card1_card_image.png;958305020570860_card2_card_image.png
Direcional Engenharia,159185379226,4447303192083031,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,4447303192083031_card0_card_image.png;4447303192083031_card1_card_image.png;4447303192083031_card2_card_image.png
Direcional Engenharia,159185379226,1704651543908360,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1704651543908360_card0_card_image.png;1704651543908360_card1_card_image.png;1704651543908360_card2_card_image.png
Direcional Engenharia,159185379226,3250250638698525,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,3250250638698525_card0_card_image.png;3250250638698525_card1_card_image.png;3250250638698525_card2_card_image.png
Direcional Engenharia,159185379226,1550627763331310,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1550627763331310_card0_card_image.png;1550627763331310_card1_card_image.png;1550627763331310_card2_card_image.png
Direcional Engenharia,159185379226,1563180728529262,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1563180728529262_card0_card_image.png;1563180728529262_card1_card_image.png;1563180728529262_card2_card_image.png
Direcional Engenharia,159185379226,1919925602297145,True,2026-07-02,2026-09-16,DCO,Cadastre-se,http://fb.me/,{{product.name}},{{product.brand}},,1919925602297145_card0_card_image.png;1919925602297145_card1_card_image.png;1919925602297145_card2_card_image.png
Direcional Engenharia,159185379226,1208088862388108,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1208088862388108_card0_card_image.png;1208088862388108_card1_card_image.png;1208088862388108_card2_card_image.png
Direcional Engenharia,159185379226,1360148886043022,True,2026-07-02,2026-09-16,DCO,Fale conosco,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1360148886043022_card0_card_image.png;1360148886043022_card1_card_image.png;1360148886043022_card2_card_image.png
Direcional Engenharia,159185379226,2545375875962309,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,2545375875962309_card0_card_image.png;2545375875962309_card1_card_image.png;2545375875962309_card2_card_image.png
Direcional Engenharia,159185379226,2514241889098452,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,2514241889098452_card0_card_image.png;2514241889098452_card1_card_image.png;2514241889098452_card2_card_image.png
Direcional Engenharia,159185379226,1315874287328025,True,2026-07-02,2026-09-14,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1315874287328025_card0_card_image.png;1315874287328025_card1_card_image.png;1315874287328025_card2_card_image.png
Direcional Engenharia,159185379226,1778586473561706,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1778586473561706_card0_card_image.png;1778586473561706_card1_card_image.png;1778586473561706_card2_card_image.png
Direcional Engenharia,159185379226,3011676715856615,True,2026-07-02,2026-09-15,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,3011676715856615_card0_card_image.png;3011676715856615_card1_card_image.png;3011676715856615_card2_card_image.png
Direcional Engenharia,159185379226,2280703182674488,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,2280703182674488_card0_card_image.png;2280703182674488_card1_card_image.png
Direcional Engenharia,159185379226,2531523907311407,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,2531523907311407_card0_card_image.png;2531523907311407_card1_card_image.png;2531523907311407_card2_card_image.png
Direcional Engenharia,159185379226,1330565942611882,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1330565942611882_card0_card_image.png;1330565942611882_card1_card_image.png;1330565942611882_card2_card_image.png
Direcional Engenharia,159185379226,847036751574993,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,847036751574993_card0_card_image.png;847036751574993_card1_card_image.png;847036751574993_card2_card_image.png
Direcional Engenharia,159185379226,1711883839953058,True,2026-07-02,2026-09-15,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1711883839953058_card0_card_image.png;1711883839953058_card1_card_image.png;1711883839953058_card2_card_image.png
Direcional Engenharia,159185379226,1039943681897798,True,2026-07-02,2026-09-16,VIDEO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,Mude de vida,"Agora ficou ainda mais fácil simular a compra do seu apê!   Com alguns cliques você descobre todos os detalhes e facilidades que preparamos pra você mudar de vida.   Com a Direcional comprar sua casa própria é fácil, seguro e acessível.   Não perca tempo!",,1039943681897798_0_video_hd.mp4;1039943681897798_0_video_sd.mp4;1039943681897798_0_video_preview.jpg
Direcional Engenharia,159185379226,1014796168182965,True,2026-07-02,2026-09-16,VIDEO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,Mude de vida,"Agora ficou ainda mais fácil simular a compra do seu apê!   Com alguns cliques você descobre todos os detalhes e facilidades que preparamos pra você mudar de vida.   Com a Direcional comprar sua casa própria é fácil, seguro e acessível. Não perca tempo!",,1014796168182965_0_video_hd.mp4;1014796168182965_0_video_sd.mp4;1014796168182965_0_video_preview.jpg
Direcional Engenharia,159185379226,1329185226080989,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1329185226080989_card0_card_image.png;1329185226080989_card1_card_image.png
Direcional Engenharia,159185379226,1294074766231394,True,2026-07-02,2026-09-14,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1294074766231394_card0_card_image.png;1294074766231394_card1_card_image.png;1294074766231394_card2_card_image.png
Direcional Engenharia,159185379226,4622287908017070,True,2026-07-02,2026-09-16,VIDEO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,Mude de vida,"Agora ficou ainda mais fácil simular a compra do seu apê! Com alguns cliques você descobre todos os detalhes e facilidades que preparamos pra você mudar de vida. Com a Direcional comprar sua casa própria é fácil, seguro e acessível. Não perca tempo!",,4622287908017070_0_video_hd.mp4;4622287908017070_0_video_sd.mp4;4622287908017070_0_video_preview.jpg
Direcional Engenharia,159185379226,1469676351868760,True,2026-07-02,2026-09-15,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1469676351868760_card0_card_image.png;1469676351868760_card1_card_image.png;1469676351868760_card2_card_image.png;1469676351868760_card3_card_image.png;1469676351868760_card4_card_image.png;1469676351868760_card5_card_image.png;1469676351868760_card6_card_image.png;1469676351868760_card7_card_image.png
Direcional Engenharia,159185379226,1724314292148073,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1724314292148073_card0_card_image.png;1724314292148073_card1_card_image.png;1724314292148073_card2_card_image.png
Direcional Engenharia,159185379226,999396549389181,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,999396549389181_card0_card_image.png;999396549389181_card1_card_image.png;999396549389181_card2_card_image.png
Direcional Engenharia,159185379226,1709398123715582,True,2026-07-02,2026-09-15,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1709398123715582_card0_card_video_hd.mp4;1709398123715582_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,1764954751183267,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1764954751183267_card0_card_video_hd.mp4;1764954751183267_card1_card_video_hd.mp4
Direcional Engenharia,159185379226,1339769807808038,True,2026-07-02,2026-09-16,DCO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,{{product.name}},{{product.brand}},,1339769807808038_card0_card_video_hd.mp4;1339769807808038_card1_card_video_hd.mp4
